Time;Long;Lat;Height;H2S;SO2
31/10/2017 17:48:45;-61.6624400;16.0435000;0.8;27.9858;0.163640813087113
31/10/2017 17:48:47;-61.6624400;16.0435000;0.8;29.97404;0.976733802002855
31/10/2017 17:48:49;-61.6624400;16.0434900;0.8;31.07391;0.406084965332411
31/10/2017 17:48:51;-61.6624500;16.0434800;0.8;31.93724;0.351460393634625
31/10/2017 17:48:53;-61.6624600;16.0434700;0.8;31.0228;0.494979101116769
31/10/2017 17:48:55;-61.6624600;16.0434600;0.8;28.56184;0.117312369518913
31/10/2017 17:48:57;-61.6624600;16.0434500;0.8;23.96592;0.902113687363453
31/10/2017 17:48:59;-61.6624700;16.0434400;0.8;18.76711;0.817056062980555
31/10/2017 17:49:01;-61.6624800;16.0434300;0.8;15.28852;0.434072874602862
31/10/2017 17:49:03;-61.6624800;16.0434200;0.8;11.90943;0.814335895352997
31/10/2017 17:49:05;-61.6624800;16.0434100;0.8;11.72;0.08177740604151
31/10/2017 17:49:07;-61.6625000;16.0434000;0.8;14.51879;0.034415267058648
31/10/2017 17:49:09;-61.6625000;16.0433900;0.8;17.43788;0.185684269410558
31/10/2017 17:49:11;-61.6625000;16.0433900;0.8;20.39964;0.218878736835904
31/10/2017 17:49:13;-61.6625000;16.0433800;0.8;22.42412;0.658552771084942
31/10/2017 17:49:15;-61.6625000;16.0433800;0.8;22.48602;0.151028829975985
31/10/2017 17:49:17;-61.6625100;16.0433700;0.8;22.04932;0.116093978169374
31/10/2017 17:49:19;-61.6625200;16.0433600;0.8;22.49336;0.681539788958617
31/10/2017 17:49:21;-61.6625200;16.0433500;0.8;24.21173;0.923331926227547
31/10/2017 17:49:23;-61.6625400;16.0433400;0.8;27.37527;0.810271822963841
31/10/2017 17:49:25;-61.6625400;16.0433300;0.8;29.68889;0.576670329435729
31/10/2017 17:49:27;-61.6625400;16.0433200;0.8;31.02577;0.362117986776866
31/10/2017 17:49:29;-61.6625500;16.0433100;0.8;32.88861;0.920100720017217
31/10/2017 17:49:31;-61.6625500;16.0433000;0.8;36.66091;0.480766913038679
31/10/2017 17:49:33;-61.6625600;16.0432900;0.8;38.99819;0.756647272384726
31/10/2017 17:49:35;-61.6625600;16.0432800;0.8;36.89076;0.039356269058772
31/10/2017 17:49:37;-61.6625600;16.0432600;0.8;31.12824;0.000690831220709
31/10/2017 17:49:39;-61.6625600;16.0432500;0.8;25.84015;0.867791861877777
31/10/2017 17:49:41;-61.6625600;16.0432400;0.8;23.85567;0.850496069877408
31/10/2017 17:49:43;-61.6625600;16.0432300;0.8;23.60855;0.928199081798084
31/10/2017 17:49:45;-61.6625600;16.0432300;0.8;23.77813;0.044897811836563
31/10/2017 17:49:47;-61.6625600;16.0432300;0.8;23.13056;0.820049647125416
31/10/2017 17:49:49;-61.6625500;16.0432200;0.8;23.28054;0.159719121991657
31/10/2017 17:49:51;-61.6625400;16.0432100;0.8;22.0261;0.739222091506235
31/10/2017 17:49:53;-61.6625400;16.0432000;0.8;20.94662;0.207109015085734
31/10/2017 17:49:55;-61.6625400;16.0431800;0.8;20.52112;0.439051110413857
31/10/2017 17:49:57;-61.6625400;16.0431700;0.8;18.45756;0.317040819791146
31/10/2017 17:49:59;-61.6625400;16.0431600;0.8;16.45263;0.919922801316716
31/10/2017 17:50:01;-61.6625400;16.0431400;0.8;12.696;0.638961033313535
31/10/2017 17:50:03;-61.6625400;16.0431400;0.8;10.97897;0.442121882806532
31/10/2017 17:50:05;-61.6625400;16.0431300;0.8;10.0713;0.408237498369999
31/10/2017 17:50:07;-61.6625400;16.0431200;0.8;9.698361;0.743450551410206
31/10/2017 17:50:09;-61.6625400;16.0431000;0.8;8.643718;0.842145524569787
31/10/2017 17:50:11;-61.6625400;16.0430900;0.8;7.109518;0.126862253178842
31/10/2017 17:50:13;-61.6625300;16.0430900;0.8;5.654865;0.290019299718551
31/10/2017 17:50:15;-61.6625400;16.0430800;0.8;4.518494;0.2949780105846
31/10/2017 17:50:17;-61.6625300;16.0430800;0.8;3.531344;0.232761761988513
31/10/2017 17:50:19;-61.6625200;16.0430800;0.8;2.592117;0.072347561479546
31/10/2017 17:50:21;-61.6625200;16.0430900;0.8;2.181675;0.898197392118163
31/10/2017 17:50:23;-61.6625200;16.0430900;0.8;2.11274;0.774088582373224
31/10/2017 17:50:25;-61.6625200;16.0430800;0.8;2.330002;0.799058508011512
31/10/2017 17:50:27;-61.6625200;16.0430800;0.8;2.352913;0.036148330545984
31/10/2017 17:50:29;-61.6625200;16.0430800;0.8;2.108892;0.804363676230423
31/10/2017 17:50:31;-61.6625200;16.0430800;0.8;1.883551;0.900283236638643
31/10/2017 17:50:33;-61.6625200;16.0430800;0.8;1.759085;0.752657466917299
31/10/2017 17:50:35;-61.6625200;16.0430800;0.8;1.612495;0.219625124591403
31/10/2017 17:50:37;-61.6625200;16.0430800;0.8;1.413273;0.603907086304389
31/10/2017 17:50:39;-61.6625200;16.0430900;0.8;1.190908;0.561659231665544
31/10/2017 17:50:41;-61.6625200;16.0430900;0.8;1.015596;0.063048406154849
31/10/2017 17:50:43;-61.6625200;16.0431000;0.8;1.043201;0.209764453931712
31/10/2017 17:50:45;-61.6625200;16.0431200;0.8;1.079279;0.893034200300463
31/10/2017 17:50:47;-61.6625200;16.0431400;0.8;1.336203;0.163522050832398
31/10/2017 17:50:49;-61.6625200;16.0431500;0.8;2.384003;0.305484585580416
31/10/2017 17:50:51;-61.6625200;16.0431700;0.8;3.831703;0.882751971133985
31/10/2017 17:50:53;-61.6625200;16.0431800;0.8;4.916254;0.036047393572517
31/10/2017 17:50:55;-61.6625200;16.0431900;0.8;5.850456;0.00527943985071
31/10/2017 17:50:57;-61.6625200;16.0432000;0.8;7.357534;0.33894559473265
31/10/2017 17:50:59;-61.6625200;16.0432100;0.8;9.085928;0.37532888550777
31/10/2017 17:51:01;-61.6625200;16.0432300;0.8;10.63083;0.500320703606121
31/10/2017 17:51:03;-61.6625200;16.0432500;0.8;11.79277;0.926750973681919
31/10/2017 17:51:05;-61.6625200;16.0432600;0.8;12.34456;0.496426391531713
31/10/2017 17:51:07;-61.6625200;16.0432600;0.8;13.23078;0.82369956781622
31/10/2017 17:51:09;-61.6625200;16.0432800;0.8;12.28755;0.185476111364551
31/10/2017 17:51:11;-61.6625200;16.0432900;0.8;11.38811;0.841139485710301
31/10/2017 17:51:13;-61.6625100;16.0433000;0.8;13.09443;0.536976728704758
31/10/2017 17:51:15;-61.6625100;16.0433100;0.8;15.63532;0.792765198391862
31/10/2017 17:51:17;-61.6625100;16.0433200;0.8;15.59327;0.452999821747653
31/10/2017 17:51:19;-61.6625100;16.0433200;0.8;15.05573;0.335968952975236
31/10/2017 17:51:21;-61.6625000;16.0433400;0.8;19.22123;0.716068011359312
31/10/2017 17:51:23;-61.6625000;16.0433500;0.8;21.37073;0.152066051145084
31/10/2017 17:51:25;-61.6624900;16.0433600;0.8;20.03585;0.021433005924337
31/10/2017 17:51:27;-61.6624800;16.0433700;0.8;18.74378;0.922860325197689
31/10/2017 17:51:29;-61.6624800;16.0433700;0.8;19.57489;0.90200080012437
31/10/2017 17:51:31;-61.6624800;16.0433700;0.8;22.15111;0.665588146657683
31/10/2017 17:51:33;-61.6624800;16.0433700;0.8;25.10398;0.78937330993358
31/10/2017 17:51:35;-61.6624800;16.0433700;0.8;26.19409;0.594228485249914
31/10/2017 17:51:37;-61.6624800;16.0433700;0.8;26.62924;0.299263115855865
31/10/2017 17:51:39;-61.6624800;16.0433700;0.8;29.88371;0.997021908289753
31/10/2017 17:51:41;-61.6624800;16.0433700;0.8;32.21214;0.025908089824952
31/10/2017 17:51:43;-61.6624800;16.0433700;0.8;34.39965;0.234783669584431
31/10/2017 17:51:45;-61.6624800;16.0433700;0.8;34.97897;0.68175678292755
31/10/2017 17:51:47;-61.6624700;16.0433800;0.8;33.67978;0.286832578363828
31/10/2017 17:51:49;-61.6624600;16.0433900;0.8;34.03348;0.177218373049982
31/10/2017 17:51:51;-61.6624500;16.0433900;0.8;34.56386;0.424262929125689
31/10/2017 17:51:53;-61.6624400;16.0434100;0.8;37.50687;0.675294775166549
31/10/2017 17:51:55;-61.6624400;16.0434200;0.8;46.11431;0.21684459282551
31/10/2017 17:51:57;-61.6624300;16.0434300;0.8;56.74788;0.739019984495826
31/10/2017 17:51:59;-61.6624200;16.0434400;0.8;46.98996;0.902431683498435
31/10/2017 17:52:01;-61.6624200;16.0434500;0.8;37.98726;0.023408227483742
31/10/2017 17:52:03;-61.6624200;16.0434500;0.8;36.1011;0.4015512423357
31/10/2017 17:52:05;-61.6624200;16.0434500;0.8;42.72282;0.453670167014934
31/10/2017 17:52:07;-61.6624100;16.0434600;0.8;47.28488;0.8154385589296
31/10/2017 17:52:09;-61.6624100;16.0434700;0.8;47.11762;0.605286118690856
31/10/2017 17:52:11;-61.6624100;16.0434800;0.8;51.95039;0.923140731756575
31/10/2017 17:52:13;-61.6624100;16.0434900;0.8;67.07721;0.076939845341258
31/10/2017 17:52:15;-61.6624100;16.0435000;0.8;79.32782;0.059606457711198
31/10/2017 17:52:17;-61.6624000;16.0435000;0.8;79.82337;0.867033199756406
31/10/2017 17:52:19;-61.6624000;16.0435000;0.8;80.44081;0.743517527240329
31/10/2017 17:52:21;-61.6624000;16.0435000;0.8;79.37578;0.741792994900607
31/10/2017 17:52:23;-61.6624000;16.0435000;0.8;79.32925;0.994886209373362
31/10/2017 17:52:25;-61.6624000;16.0435000;0.8;64.64344;0.989722288330086
31/10/2017 17:52:27;-61.6624000;16.0435000;0.8;53.82979;0.521892761695199
31/10/2017 17:52:29;-61.6624000;16.0435000;0.8;47.92904;0.434902632259764
31/10/2017 17:52:31;-61.6624000;16.0435000;0.8;49.74504;0.689153562183492
31/10/2017 17:52:33;-61.6624000;16.0435000;0.8;49.98257;0.323722352855839
31/10/2017 17:52:35;-61.6624000;16.0435000;0.8;49.8191;0.036828782758676
31/10/2017 17:52:37;-61.6624000;16.0435000;0.8;46.76131;0.521091163973324
31/10/2017 17:52:39;-61.6624000;16.0435000;0.8;39.78831;0.199606924899854
31/10/2017 17:52:41;-61.6624000;16.0435000;0.8;37.4486;0.861061629722826
31/10/2017 17:52:43;-61.6624000;16.0435000;0.8;35.73;0.708747764234431
31/10/2017 17:52:45;-61.6624000;16.0435100;0.8;35.44318;0.201147602754645
31/10/2017 17:52:47;-61.6624000;16.0435200;0.8;36.88508;0.8767545245355
31/10/2017 17:52:49;-61.6623900;16.0435300;0.8;31.06967;0.141608639503829
31/10/2017 17:52:51;-61.6623800;16.0435400;0.8;21.10646;0.040702620404773
31/10/2017 17:52:53;-61.6623800;16.0435400;0.8;13.27833;0.225171002675779
31/10/2017 17:52:55;-61.6623800;16.0435400;0.8;10.08607;0.817055844352581
31/10/2017 17:52:57;-61.6623800;16.0435400;0.8;7.668577;0.953969554626383
31/10/2017 17:52:59;-61.6623800;16.0435400;0.8;5.846974;0.44244731857907
31/10/2017 17:53:01;-61.6623800;16.0435400;0.8;4.483608;0.511882257298566
31/10/2017 17:53:03;-61.6623800;16.0435500;0.8;3.22028;0.638412193511613
31/10/2017 17:53:05;-61.6623800;16.0435600;0.8;2.624531;0.484318897244521
31/10/2017 17:53:07;-61.6623800;16.0435800;0.8;2.152861;0.664397897780873
31/10/2017 17:53:09;-61.6623900;16.0435900;0.8;1.831781;0.186377942445688
31/10/2017 17:53:11;-61.6624100;16.0435900;0.8;1.559732;0.802495149080642
31/10/2017 18:50:53;-61.6629000;16.0433400;1.9;4.748752;0.411121805082075
31/10/2017 18:50:55;-61.6629000;16.0433400;1.9;4.551414;0.182289639604278
31/10/2017 18:50:57;-61.6629000;16.0433400;1.9;3.984598;0.347561048227362
31/10/2017 18:50:59;-61.6629000;16.0433400;1.9;2.933079;0.450696714106016
31/10/2017 18:51:01;-61.6629000;16.0433400;1.9;1.962112;0.721079448587261
31/10/2017 18:51:03;-61.6629000;16.0433400;1.9;1.586891;0.34717846813146
31/10/2017 18:51:05;-61.6629000;16.0433400;1.9;1.291452;0.818203133181669
31/10/2017 18:51:07;-61.6629000;16.0433400;1.9;1.073717;0.69577304192353
31/10/2017 18:51:09;-61.6629000;16.0433400;1.9;1.043976;0.797246535425074
31/10/2017 18:51:11;-61.6629000;16.0433400;1.9;1.165321;0.145214112359099
31/10/2017 18:51:13;-61.6629000;16.0433400;1.9;1.620321;0.373166006873362
31/10/2017 18:51:15;-61.6629000;16.0433400;1.9;2.129927;0.951029541552998
31/10/2017 18:51:17;-61.6629000;16.0433400;1.9;2.502687;0.734285984304734
31/10/2017 18:51:19;-61.6629000;16.0433400;1.9;3.263332;0.457897089305334
31/10/2017 18:51:21;-61.6629000;16.0433400;1.9;3.732241;0.28475229034666
31/10/2017 18:51:23;-61.6629000;16.0433400;1.9;3.996076;0.313112805248238
31/10/2017 18:51:25;-61.6629000;16.0433400;1.9;4.117569;0.537145409616642
31/10/2017 18:51:27;-61.6629000;16.0433400;1.9;4.058113;0.575343652046286
31/10/2017 18:51:29;-61.6629000;16.0433400;1.9;3.895527;0.389590440900065
31/10/2017 18:51:31;-61.6629000;16.0433400;1.9;3.82061;0.520918562891893
31/10/2017 18:51:33;-61.6629000;16.0433400;1.9;3.36229;0.064847728586756
31/10/2017 18:51:35;-61.6629000;16.0433400;1.9;2.631197;0.716233306215145
31/10/2017 18:51:37;-61.6629000;16.0433400;1.9;2.00008;0.452768826740794
31/10/2017 18:51:39;-61.6629000;16.0433400;1.9;1.538111;0.848280412261374
31/10/2017 18:51:41;-61.6629000;16.0433400;1.9;1.145187;0.43221652705688
31/10/2017 18:51:43;-61.6629000;16.0433400;1.9;0.7672749;0.850675071938895
31/10/2017 18:51:45;-61.6629000;16.0433400;1.9;0.415493;0.754484215402044
31/10/2017 18:51:47;-61.6629000;16.0433400;1.9;0.1761017;0.197452287538908
31/10/2017 18:51:49;-61.6629000;16.0433400;1.9;0.1910553;0.918631429900415
31/10/2017 18:51:51;-61.6629000;16.0433300;1.9;0.2003193;0.901362706557848
31/10/2017 18:51:53;-61.6629000;16.0433300;1.9;0.1337719;0.592207306879573
31/10/2017 18:51:55;-61.6629000;16.0433300;1.9;-0.002435684;0.343761163181625
31/10/2017 18:51:57;-61.6629000;16.0433300;1.9;0.056036;0.571028244565241
31/10/2017 18:51:59;-61.6629000;16.0433300;1.9;0.2292824;0.836817769217305
31/10/2017 18:52:01;-61.6629000;16.0433300;1.9;0.3631687;0.801055184914731
31/10/2017 18:52:03;-61.6629000;16.0433200;1.9;0.5104008;0.029246262623929
31/10/2017 18:52:05;-61.6629100;16.0433200;1.9;0.7702522;0.482895451714285
31/10/2017 18:52:07;-61.6629100;16.0433200;1.9;0.8672943;0.926427115104161
31/10/2017 18:52:09;-61.6629100;16.0433200;1.9;0.8206272;0.51166737487074
31/10/2017 18:52:11;-61.6629100;16.0433200;1.9;0.7047482;0.954807872069068
31/10/2017 18:52:13;-61.6629100;16.0433200;1.9;0.7049179;0.933855065726675
31/10/2017 18:52:15;-61.6629200;16.0433200;1.9;0.8075848;0.578670556773432
31/10/2017 18:52:17;-61.6629200;16.0433100;1.9;0.9467735;0.863283504382707
31/10/2017 18:52:19;-61.6629200;16.0433100;1.9;0.9832782;0.807481370749883
31/10/2017 18:52:21;-61.6629200;16.0433100;1.9;0.9271164;0.573119828128256
31/10/2017 18:52:23;-61.6629200;16.0433100;1.9;0.9426785;0.117751740501262
31/10/2017 18:52:25;-61.6629200;16.0433100;1.9;0.9820594;0.27508169983048
31/10/2017 18:52:27;-61.6629200;16.0433100;1.9;0.9291554;0.314763919566758
31/10/2017 18:52:29;-61.6629200;16.0433100;1.9;0.8989277;0.622512721107341
31/10/2017 18:52:31;-61.6629200;16.0433100;1.9;0.876257;0.828529673744924
31/10/2017 18:52:33;-61.6629200;16.0433100;1.9;0.8995438;0.965232051326893
31/10/2017 18:52:35;-61.6629200;16.0433100;1.9;0.9649849;0.982982575311326
31/10/2017 18:52:37;-61.6629200;16.0433100;1.9;1.206883;0.372079568332992
31/10/2017 18:52:39;-61.6629200;16.0433100;1.9;1.263683;0.400927440845408
31/10/2017 18:52:41;-61.6629200;16.0433100;1.9;1.377361;0.453125686501153
31/10/2017 18:52:43;-61.6629200;16.0433100;1.9;1.209068;0.855617718421854
31/10/2017 18:52:45;-61.6629200;16.0433100;1.9;1.161297;0.564184517948888
31/10/2017 18:52:47;-61.6629200;16.0433100;1.9;1.148075;0.325418215827085
31/10/2017 18:52:49;-61.6629200;16.0433100;1.9;1.071608;0.492971577565186
31/10/2017 18:52:51;-61.6629200;16.0433100;1.9;1.234161;0.006795333814807
31/10/2017 18:52:53;-61.6629200;16.0433200;1.9;1.691427;0.476618587854318
31/10/2017 18:52:55;-61.6629200;16.0433200;1.9;2.533615;0.44419474794995
31/10/2017 18:52:57;-61.6629200;16.0433200;1.9;3.461031;0.972522402531467
31/10/2017 18:52:59;-61.6629200;16.0433200;1.9;3.90222;0.021720428834669
31/10/2017 18:53:01;-61.6629200;16.0433200;1.9;3.87561;0.086856456822716
31/10/2017 18:53:03;-61.6629200;16.0433200;1.9;3.97792;0.472493304288946
31/10/2017 18:53:05;-61.6629200;16.0433200;1.9;4.401365;0.917615444981493
31/10/2017 18:53:07;-61.6629200;16.0433100;1.9;4.746765;0.380760159227066
31/10/2017 18:53:09;-61.6629200;16.0433100;1.9;4.62265;0.815182273625396
31/10/2017 18:53:11;-61.6629200;16.0433100;1.9;4.386228;0.748951163259335
31/10/2017 18:53:13;-61.6629200;16.0433100;1.9;4.298925;0.679545833845623
31/10/2017 18:53:15;-61.6629200;16.0433100;1.9;4.229496;0.888036297052167
31/10/2017 18:53:17;-61.6629200;16.0433100;1.9;3.755583;0.070701512158848
31/10/2017 18:53:19;-61.6629200;16.0433100;1.9;3.168573;0.810597771196626
31/10/2017 18:53:21;-61.6629100;16.0433100;1.9;2.55472;0.091442675911822
31/10/2017 18:53:23;-61.6629100;16.0433100;1.9;2.09203;0.897600075346418
31/10/2017 18:53:25;-61.6629100;16.0433000;1.9;1.9429;0.502148685394786
31/10/2017 18:53:27;-61.6629100;16.0432800;1.9;2.234467;0.919152713031508
31/10/2017 18:53:29;-61.6629000;16.0432600;1.9;3.180468;0.436406103544869
31/10/2017 18:53:31;-61.6629000;16.0432500;1.9;3.45178;0.541697285021655
31/10/2017 18:53:33;-61.6629000;16.0432400;1.9;3.925572;0.69403525639791
31/10/2017 18:53:35;-61.6629000;16.0432200;1.9;16.85418;0.062017903081141
31/10/2017 18:53:37;-61.6628900;16.0432000;1.9;40.28147;0.741545297787525
31/10/2017 18:53:39;-61.6628900;16.0431800;1.9;59.411;0.739843799849041
31/10/2017 18:53:41;-61.6628900;16.0431600;1.9;67.10188;0.683453609817661
31/10/2017 18:53:43;-61.6628900;16.0431400;1.9;74.61418;0.553524119197391
31/10/2017 18:53:45;-61.6628900;16.0431300;1.9;79.31074;0.778211945085786
31/10/2017 18:53:47;-61.6629000;16.0431200;1.9;75.7575;0.982408699230291
31/10/2017 18:53:49;-61.6629000;16.0431100;1.9;59.46871;0.401608480722643
31/10/2017 18:53:51;-61.6629000;16.0431100;1.9;49.8581;0.914036738104187
31/10/2017 18:53:53;-61.6629000;16.0431000;1.9;36.11225;0.977942952071317
31/10/2017 18:53:55;-61.6629000;16.0431000;1.9;31.76623;0.588729036622681
31/10/2017 18:53:57;-61.6629000;16.0431000;1.9;33.31999;0.662083939532749
31/10/2017 18:53:59;-61.6629100;16.0431000;1.9;30.46092;0.165924989036284
31/10/2017 18:54:01;-61.6629100;16.0431000;1.9;21.70243;0.609153736266308
31/10/2017 18:54:03;-61.6629100;16.0431000;1.9;14.34989;0.790401153848507
31/10/2017 18:54:05;-61.6628900;16.0430700;1.9;9.653492;0.441498345113359
31/10/2017 18:54:07;-61.6628800;16.0430500;1.9;7.638174;0.211807092069648
31/10/2017 18:54:09;-61.6628900;16.0430400;1.9;6.296705;0.61857985414099
31/10/2017 18:54:11;-61.6628900;16.0430200;1.9;5.431024;0.576915498473682
31/10/2017 18:54:13;-61.6628900;16.0430100;1.9;4.498262;0.573385758674704
31/10/2017 18:54:15;-61.6629000;16.0429900;1.9;4.171856;0.611815740936436
31/10/2017 18:54:17;-61.6629000;16.0429800;1.9;4.58174;0.355019488255493
31/10/2017 18:54:19;-61.6629000;16.0429600;1.9;5.657263;0.340204065549187
31/10/2017 18:54:21;-61.6628900;16.0429500;1.9;6.70328;0.778179675224237
31/10/2017 18:54:23;-61.6628800;16.0429300;1.9;7.730507;0.506982813007198
31/10/2017 18:54:25;-61.6629000;16.0429300;1.9;7.144264;0.928573241573758
31/10/2017 18:54:27;-61.6629100;16.0429200;1.9;6.089617;0.900785339879803
31/10/2017 18:54:29;-61.6629000;16.0429000;1.9;4.941412;0.969980130554177
31/10/2017 18:54:31;-61.6629000;16.0428900;1.9;4.112658;0.719560769037344
31/10/2017 18:54:33;-61.6628900;16.0428800;1.9;3.369827;0.471716872532852
31/10/2017 18:54:35;-61.6628900;16.0428800;1.9;2.979713;0.813707205816172
31/10/2017 18:54:37;-61.6628900;16.0428800;1.9;2.773661;0.69377178454306
31/10/2017 18:54:39;-61.6628900;16.0428800;1.9;5.589085;0.913142107776366
31/10/2017 18:54:41;-61.6628800;16.0428700;1.9;12.58105;0.98063275043387
31/10/2017 18:54:43;-61.6628800;16.0428600;1.9;14.46639;0.983763426425867
31/10/2017 18:54:45;-61.6628800;16.0428600;1.9;13.16103;0.646463078563102
31/10/2017 18:54:47;-61.6628800;16.0428600;1.9;11.28021;0.846174539648928
31/10/2017 18:54:49;-61.6628800;16.0428600;1.9;8.945622;0.922585384105332
31/10/2017 18:54:51;-61.6628800;16.0428600;1.9;7.30044;0.302962565445341
31/10/2017 18:54:53;-61.6628800;16.0428600;1.9;5.8689;0.334731340990402
31/10/2017 18:54:55;-61.6628600;16.0428600;1.9;4.437216;0.42359051189851
31/10/2017 18:54:57;-61.6628500;16.0428500;1.9;5.296822;0.091532624908723
31/10/2017 18:54:59;-61.6628500;16.0428500;1.9;7.861534;0.392184121417813
31/10/2017 18:55:01;-61.6628500;16.0428500;1.9;8.574274;0.64624764455948
31/10/2017 18:55:03;-61.6628400;16.0428100;1.9;10.05325;0.531660964596085
31/10/2017 18:55:05;-61.6628300;16.0428100;1.9;11.1261;0.714286148431711
31/10/2017 18:55:07;-61.6628200;16.0428000;1.9;11.54788;0.670009391498752
31/10/2017 18:55:09;-61.6628200;16.0428000;1.9;11.60976;0.552369744400494
31/10/2017 18:55:11;-61.6628200;16.0427900;1.9;11.15838;0.08625187643338
31/10/2017 18:55:13;-61.6628100;16.0427700;1.9;9.940376;0.260819186572917
31/10/2017 18:55:15;-61.6628100;16.0427600;1.9;8.843828;0.460480884765275
31/10/2017 18:55:17;-61.6628000;16.0427500;1.9;8.25811;0.228502288577147
31/10/2017 18:55:19;-61.6627900;16.0427400;1.9;6.44401;0.405740085639991
31/10/2017 18:55:21;-61.6627700;16.0427400;1.9;5.15374;0.345469799474813
31/10/2017 18:55:23;-61.6627600;16.0427500;1.9;3.935268;0.001429566997103
31/10/2017 18:55:25;-61.6627600;16.0427500;1.9;2.492559;0.717173265875317
31/10/2017 18:55:27;-61.6627600;16.0427500;1.9;1.698172;0.8844794674078
31/10/2017 18:55:29;-61.6627500;16.0427500;1.9;1.146656;0.349389912676997
31/10/2017 18:55:31;-61.6627400;16.0427400;1.9;1.09165;0.53876675281208
31/10/2017 18:55:33;-61.6627300;16.0427300;1.9;4.613854;0.380622201017104
31/10/2017 18:55:35;-61.6627200;16.0427200;1.9;11.09434;0.282799443579279
31/10/2017 18:55:37;-61.6627200;16.0427300;1.9;16.27861;0.816756884451024
31/10/2017 18:55:39;-61.6627200;16.0427300;1.9;19.65597;0.533095736638643
31/10/2017 18:55:41;-61.6627200;16.0427200;1.9;19.9413;0.98034428677056
31/10/2017 18:55:43;-61.6627200;16.0427200;1.9;19.42019;0.886419903137721
31/10/2017 18:55:45;-61.6627200;16.0427200;1.9;20.08861;0.581308320048265
31/10/2017 18:55:47;-61.6627200;16.0427200;1.9;31.53353;0.432170514133759
31/10/2017 18:55:49;-61.6627200;16.0427200;1.9;53.77668;0.710467249969952
31/10/2017 18:55:51;-61.6627100;16.0427100;1.9;77.03811;0.047303300700151
31/10/2017 18:55:53;-61.6627100;16.0427100;1.9;79.32602;0.558864930993877
31/10/2017 18:55:55;-61.6627100;16.0427100;1.9;80.66686;0.125156204798259
31/10/2017 18:55:57;-61.6627200;16.0427200;1.9;83.05099;0.678644798113965
31/10/2017 18:55:59;-61.6627400;16.0427300;1.9;82.78025;0.150736428215168
31/10/2017 18:56:01;-61.6627500;16.0427400;1.9;81.89674;0.52719637088012
31/10/2017 18:56:03;-61.6627600;16.0427500;1.9;81.18423;0.453538099885918
31/10/2017 18:56:05;-61.6627700;16.0427500;1.9;80.54336;0.23347955045756
31/10/2017 18:56:07;-61.6627700;16.0427500;1.9;79.96262;0.377142235753126
31/10/2017 18:56:09;-61.6627700;16.0427500;1.9;80.10952;0.502246682415716
31/10/2017 18:56:11;-61.6627700;16.0427400;1.9;80.28694;0.493873148341663
31/10/2017 18:56:13;-61.6627700;16.0427400;1.9;80.366;0.805944669176824
31/10/2017 18:56:15;-61.6627800;16.0427400;1.9;79.85146;0.938462664023973
31/10/2017 18:56:17;-61.6627800;16.0427400;1.9;79.50485;0.618388183531351
31/10/2017 18:56:19;-61.6627800;16.0427400;1.9;83.8652;0.415943770552985
31/10/2017 18:56:21;-61.6627700;16.0427400;1.9;93.34509;0.835065918858163
31/10/2017 18:56:23;-61.6627700;16.0427400;1.9;101.4252;0.449105469393544
31/10/2017 18:56:25;-61.6627600;16.0427500;1.9;99.10916;0.69295437738765
31/10/2017 18:56:27;-61.6627600;16.0427500;1.9;92.48526;0.479812431731261
31/10/2017 18:56:29;-61.6627600;16.0427500;1.9;85.28114;0.399149951408617
31/10/2017 18:56:31;-61.6627600;16.0427500;1.9;83.23287;0.009724497213028
31/10/2017 18:56:33;-61.6627600;16.0427500;1.9;80.59702;0.489289566525258
31/10/2017 18:56:35;-61.6627600;16.0427500;1.9;79.44652;0.630651841522194
31/10/2017 18:56:37;-61.6627600;16.0427500;1.9;79.35218;0.198988390737213
31/10/2017 18:56:39;-61.6627600;16.0427500;1.9;86.40846;0.869940413278528
31/10/2017 18:56:41;-61.6627500;16.0427600;1.9;100.3354;0.479724781936966
31/10/2017 18:56:43;-61.6627400;16.0427700;1.9;111.9847;0.054944665054791
31/10/2017 18:56:45;-61.6627300;16.0427700;1.9;114.9545;0.006984856096096
31/10/2017 18:56:47;-61.6627200;16.0427700;1.9;115.5197;0.978166326298378
31/10/2017 18:56:49;-61.6627200;16.0427700;1.9;113.9081;0.487410917528905
31/10/2017 18:56:51;-61.6627200;16.0427700;1.9;111.0126;0.117842693463899
31/10/2017 18:56:53;-61.6627200;16.0427700;1.9;108.4088;0.217986298841424
31/10/2017 18:56:55;-61.6627200;16.0427700;1.9;108.187;0.482337293564342
31/10/2017 18:56:57;-61.6627200;16.0427700;1.9;106.8649;0.364977331482805
31/10/2017 18:56:59;-61.6627200;16.0427700;1.9;99.7605;0.981763661489822
31/10/2017 18:57:01;-61.6627200;16.0427700;1.9;92.87003;0.154705630266108
31/10/2017 18:57:03;-61.6627200;16.0427700;1.9;103.8714;0.250332337687723
31/10/2017 18:57:05;-61.6627200;16.0427600;1.9;102.6946;0.053129808162339
31/10/2017 18:57:07;-61.6627100;16.0427600;1.9;94.51174;0.529288351419382
31/10/2017 18:57:09;-61.6627100;16.0427600;1.9;88.14714;0.69081859185826
31/10/2017 18:57:11;-61.6627100;16.0427600;1.9;83.98996;0.381698710029013
