Date;CO2;SO2;Rh;Tair;P;Latitude;Longitude;Elevation
27/11/2012 14:30:41;242.21;17.263;17.267;20.15;706.92;-25.1536940318;-68.5224529635;5016.3
27/11/2012 14:30:43;240.92;15.737;17.248;20.16;706.94;-25.1536940318;-68.5224529635;5016.78
27/11/2012 14:30:45;241.06;18.769;17.996;20.165;706.94;-25.1536940318;-68.5224529635;5016.3
27/11/2012 14:30:47;244.51;27.737;19.074;20.179;706.94;-25.1536940318;-68.5224529635;5016.78
27/11/2012 14:30:49;245.8;38.558;20.071;20.174;706.94;-25.1536940318;-68.5224529635;5016.3
27/11/2012 14:30:51;250.54;41.083;20.133;20.184;706.94;-25.1536940318;-68.5224529635;5016.3
27/11/2012 14:30:53;251.55;39;20.042;20.174;706.83;-25.1536940318;-68.5224529635;5016.3
27/11/2012 14:30:55;252.99;35.327;19.737;20.188;706.94;-25.1536940318;-68.5224529635;5017.74
27/11/2012 14:30:57;252.99;32.436;19.789;20.198;706.92;-25.1536940318;-68.5224529635;5018.7
27/11/2012 14:30:59;254.14;35.66;20.586;20.198;706.89;-25.1536940318;-68.5224529635;5018.22
27/11/2012 14:31:01;261.18;47.519;22.25;20.212;706.94;-25.1536940318;-68.5224529635;5018.22
27/11/2012 14:31:03;267.07;62.385;23.451;20.217;706.94;-25.1536940318;-68.5224529635;5018.22
27/11/2012 14:31:05;272.82;65.205;23.518;20.217;706.89;-25.1536940318;-68.5224529635;5018.22
27/11/2012 14:31:07;277.85;65.577;24.062;20.227;706.97;-25.1537060179;-68.5224379599;5018.22
27/11/2012 14:31:09;282.3;67.026;24.248;20.231;706.94;-25.1537109632;-68.5224379599;5017.74
27/11/2012 14:31:11;285.75;65.372;24.186;20.236;706.92;-25.153724961;-68.5224299971;5018.22
27/11/2012 14:31:13;286.9;59.974;23.628;20.241;706.92;-25.1537360251;-68.5224299971;5018.22
27/11/2012 14:31:15;287.33;54.301;23.17;20.255;706.94;-25.1537459996;-68.5224230401;5018.7
27/11/2012 14:31:17;288.05;48.929;22.145;20.25;706.92;-25.1537459996;-68.5224230401;5019.66
27/11/2012 14:31:19;284.89;38.801;20.919;20.255;706.92;-25.153749017;-68.5224230401;5019.18
27/11/2012 14:31:21;281.01;30.462;19.742;20.26;706.89;-25.1537630148;-68.5224379599;5019.66
27/11/2012 14:31:23;273.1;23.532;18.683;20.265;706.92;-25.1537699718;-68.5224379599;5019.66
27/11/2012 14:31:25;267.64;17.801;17.705;20.274;706.97;-25.1537760068;-68.5224379599;5019.66
27/11/2012 14:31:27;256.72;13.564;16.861;20.274;706.94;-25.1537820417;-68.5224460065;5020.14
27/11/2012 14:31:29;251.84;11.5;16.313;20.274;706.94;-25.1537950337;-68.5224610101;5020.14
27/11/2012 14:31:31;248.53;10.455;15.86;20.284;706.94;-25.1537989732;-68.5224610101;5021.1
27/11/2012 14:31:33;244.94;9.0962;15.388;20.284;706.92;-25.1537989732;-68.5224610101;5021.1
27/11/2012 14:31:35;243.36;9.1218;15.202;20.288;706.92;-25.1538109593;-68.522468973;5022.06
27/11/2012 14:31:37;241.49;12.353;15.507;20.298;707;-25.1538139768;-68.522468973;5022.06
27/11/2012 14:31:39;241.06;17.321;16.051;20.303;706.92;-25.1538139768;-68.522468973;5022.06
27/11/2012 14:31:41;250.4;21.372;16.575;20.298;706.92;-25.1538139768;-68.522468973;5023.03
27/11/2012 14:31:43;250.69;24.321;17.038;20.303;706.89;-25.1538200118;-68.522468973;5023.03
27/11/2012 14:31:45;254.14;26.846;17.591;20.312;706.92;-25.1538200118;-68.522468973;5022.55
27/11/2012 14:31:47;264.77;35.923;19.045;20.312;706.92;-25.1538200118;-68.522468973;5023.03
27/11/2012 14:31:49;268.22;49.519;20.443;20.322;706.94;-25.1538330037;-68.5224839766;5022.55
27/11/2012 14:31:51;272.82;58.083;21.258;20.331;706.97;-25.1538390387;-68.5224989802;5024.47
27/11/2012 14:31:53;276.84;56.987;21.091;20.336;706.94;-25.1538470015;-68.5225070268;5023.51
27/11/2012 14:31:55;276.55;48.34;20.485;20.346;706.92;-25.1538510248;-68.5225070268;5023.99
27/11/2012 14:31:57;274.11;38.551;19.694;20.341;706.86;-25.1538660284;-68.5225139838;5023.51
27/11/2012 14:31:59;273.1;31.718;19.331;20.35;706.92;-25.1538790204;-68.5225299932;5023.99
27/11/2012 14:32:01;261.47;31.385;19.398;20.355;706.92;-25.1538849715;-68.5225299932;5024.47
27/11/2012 14:32:03;260.03;31.551;19.126;20.35;706.89;-25.153894024;-68.522537034;5023.51
27/11/2012 14:32:05;260.46;29.423;19.007;20.365;706.97;-25.1538979635;-68.5225449968;5023.99
27/11/2012 14:32:07;257.44;28.397;18.74;20.355;706.83;-25.1539019868;-68.5225520376;5023.51
27/11/2012 14:32:09;256.44;24.436;18.058;20.37;706.92;-25.1539039984;-68.5225520376;5023.51
27/11/2012 14:32:11;253.56;19.167;17.353;20.374;706.97;-25.1539039984;-68.5225520376;5023.51
27/11/2012 14:32:13;249.54;16.538;17.081;20.374;706.94;-25.1539039984;-68.5225520376;5023.51
27/11/2012 14:32:15;249.11;16.814;17.09;20.379;706.89;-25.1539119612;-68.5225679632;5023.51
27/11/2012 14:32:17;248.24;18.519;17.4;20.384;706.89;-25.153919002;-68.5225829668;5024.47
27/11/2012 14:32:19;249.25;22.071;17.696;20.384;706.89;-25.1539210137;-68.5225979704;5023.99
27/11/2012 14:32:21;247.24;24.622;17.944;20.398;706.92;-25.153925037;-68.5226139799;5023.99
27/11/2012 14:32:23;246.95;25.532;17.872;20.389;706.89;-25.1539340056;-68.5226360243;5023.99
27/11/2012 14:32:25;246.09;23.179;17.558;20.398;706.89;-25.153938029;-68.5226439871;5023.99
27/11/2012 14:32:27;246.09;19.506;16.947;20.412;706.94;-25.1539400406;-68.5226520337;5023.99
27/11/2012 14:32:29;243.65;14.776;16.299;20.412;706.92;-25.1539419685;-68.5226670373;5023.99
27/11/2012 14:32:31;240.05;11.186;15.707;20.408;706.89;-25.1539439801;-68.5226750001;5024.47
27/11/2012 14:32:33;236.61;8.8526;15.24;20.417;706.94;-25.1539480034;-68.5226750001;5024.95
27/11/2012 14:32:35;235.46;7.6923;14.954;20.427;706.97;-25.1539500151;-68.5226820409;5025.43
27/11/2012 14:32:37;231.86;7.2179;14.768;20.427;706.94;-25.1539520267;-68.5226900037;5025.43
27/11/2012 14:32:39;230.14;7.0769;14.687;20.427;706.89;-25.1539549604;-68.5227050073;5024.47
27/11/2012 14:32:41;229.42;8.1538;14.792;20.432;706.94;-25.1539609954;-68.5227129702;5025.43
27/11/2012 14:32:43;228.13;9.4679;14.739;20.432;706.94;-25.1539689582;-68.522720011;5024.95
27/11/2012 14:32:45;226.83;9.2372;14.472;20.441;706.94;-25.153975999;-68.5227360204;5026.39
27/11/2012 14:32:47;224.39;9.0192;14.358;20.446;706.92;-25.153975999;-68.5227360204;5025.91
27/11/2012 14:32:49;224.25;10.141;14.31;20.441;706.89;-25.1539839618;-68.522757981;5025.91
27/11/2012 14:32:51;224.39;9.3462;14.067;20.446;706.92;-25.1539859734;-68.5227660276;5026.39
27/11/2012 14:32:53;222.95;8.8718;13.943;20.446;706.89;-25.1539920084;-68.5227810312;5026.39
27/11/2012 14:32:55;221.95;9.4615;13.943;20.46;706.94;-25.1539970376;-68.5227810312;5027.35
27/11/2012 14:32:57;221.8;10.487;13.976;20.455;706.89;-25.1540050004;-68.5227970406;5025.91
27/11/2012 14:32:59;221.95;10.846;14.043;20.465;706.92;-25.1540149748;-68.5228039976;5026.39
27/11/2012 14:33:01;220.8;10.038;13.976;20.46;706.94;-25.1540179923;-68.5228119604;5026.39
27/11/2012 14:33:03;218.21;8.1731;13.724;20.465;706.89;-25.1540299784;-68.5228200071;5026.39
27/11/2012 14:33:05;218.5;6.6346;13.481;20.479;706.97;-25.1540390309;-68.5228350107;5026.87
27/11/2012 14:33:07;217.78;5.4936;13.213;20.47;706.86;-25.1540429704;-68.5228419676;5027.35
27/11/2012 14:33:09;215.77;4.9423;13.08;20.47;706.89;-25.1540469937;-68.5228419676;5026.87
27/11/2012 14:33:11;216.06;4.75;12.956;20.484;706.92;-25.1540550403;-68.5228500143;5026.87
27/11/2012 14:33:13;215.91;4.4808;12.842;20.479;706.94;-25.154064009;-68.5228500143;5027.83
27/11/2012 14:33:15;213.61;4.4231;12.756;20.489;706.94;-25.1540719718;-68.5228650179;5026.39
27/11/2012 14:33:17;212.46;4.2115;12.665;20.494;706.94;-25.1540790126;-68.5228729807;5027.35
27/11/2012 14:33:19;211.17;4.0833;12.603;20.484;706.92;-25.1540810242;-68.5228810273;5027.35
27/11/2012 14:33:21;211.17;4.1282;12.656;20.484;706.89;-25.1540830359;-68.5228879843;5028.31
27/11/2012 14:33:23;212.46;4.3141;12.727;20.489;706.89;-25.1540930104;-68.5228879843;5027.83
27/11/2012 14:33:25;210.88;5.1795;13.042;20.489;706.89;-25.1540999673;-68.5229029879;5027.83
27/11/2012 14:33:27;213.61;12.333;14.21;20.508;706.97;-25.1541060023;-68.5229110345;5028.31
27/11/2012 14:33:29;217.06;17.955;14.673;20.498;706.92;-25.1541060023;-68.5229110345;5027.83
27/11/2012 14:33:31;217.21;16.532;14.544;20.503;706.94;-25.1541060023;-68.5229110345;5027.83
27/11/2012 14:33:33;218.07;13.096;14.224;20.498;706.83;-25.1541060023;-68.5229110345;5028.31
27/11/2012 14:33:35;217.21;10.583;13.976;20.513;706.92;-25.1541060023;-68.5229110345;5028.31
27/11/2012 14:33:37;217.92;13.128;14.654;20.503;706.83;-25.1541100256;-68.5229110345;5028.79
27/11/2012 14:33:39;220.8;22.731;15.631;20.513;706.92;-25.1541179884;-68.5229029879;5028.79
27/11/2012 14:33:41;225.68;28.564;16.16;20.517;706.92;-25.1541270409;-68.5228960309;5029.27
27/11/2012 14:33:43;230.43;30.519;16.694;20.522;706.92;-25.1541370153;-68.5228879843;5028.79
27/11/2012 14:33:45;235.31;36.321;17.491;20.517;706.86;-25.1541500073;-68.5228810273;5029.75
27/11/2012 14:33:47;241.06;40.122;18.101;20.522;706.89;-25.1541500073;-68.5228810273;5029.27
27/11/2012 14:33:49;243.22;40.545;18.321;20.513;706.83;-25.1541500073;-68.5228810273;5029.75
27/11/2012 14:33:51;245.95;38.917;18.53;20.522;706.86;-25.1541520189;-68.5228729807;5029.75
27/11/2012 14:33:53;250.4;37.096;18.702;20.517;706.81;-25.1541479956;-68.5228729807;5030.72
27/11/2012 14:33:55;250.54;35.103;18.712;20.522;706.83;-25.1541540306;-68.5228810273;5031.68
27/11/2012 14:33:57;251.98;31.609;18.611;20.532;706.92;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:33:59;252.99;32.019;19.05;20.522;706.86;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:34:01;254.28;36.603;19.56;20.536;706.89;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:34:03;255.14;38.66;19.527;20.532;706.83;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:34:05;255.43;39.763;19.484;20.532;706.89;-25.1541559584;-68.5228810273;5030.72
27/11/2012 14:34:07;254.57;35.731;18.845;20.541;706.89;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:34:09;254.28;32.506;18.697;20.536;706.86;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:34:11;254.14;33.654;18.63;20.536;706.86;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:34:13;255.72;33.66;18.678;20.541;706.89;-25.1541559584;-68.5228810273;5031.2
27/11/2012 14:34:15;255.29;35.955;18.883;20.532;706.81;-25.1541629992;-68.5228810273;5031.2
27/11/2012 14:34:17;256.29;35.801;18.692;20.532;706.81;-25.1541810203;-68.5228810273;5031.2
27/11/2012 14:34:19;256.44;34.641;18.611;20.527;706.81;-25.1541859657;-68.5228810273;5031.68
27/11/2012 14:34:21;256.58;32.942;18.311;20.536;706.81;-25.1541999634;-68.5228810273;5031.68
27/11/2012 14:34:23;257.87;34.397;18.754;20.536;706.83;-25.1542070042;-68.5228810273;5032.64
27/11/2012 14:34:25;259.88;39.372;19.122;20.536;706.83;-25.1542130392;-68.5228729807;5032.64
27/11/2012 14:34:27;262.61;40.083;19.05;20.541;706.86;-25.154214967;-68.5228729807;5033.12
27/11/2012 14:34:29;261.03;36.712;18.721;20.536;706.81;-25.1542189904;-68.5228729807;5033.6
27/11/2012 14:34:31;263.48;36.346;19.036;20.536;706.83;-25.154227959;-68.5228650179;5034.08
27/11/2012 14:34:33;267.07;47.878;20.023;20.532;706.78;-25.154227959;-68.5228650179;5034.08
27/11/2012 14:34:35;272.96;54.359;20.538;20.536;706.81;-25.1542400289;-68.5228650179;5034.56
27/11/2012 14:34:37;274.25;57.782;21.244;20.536;706.83;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:34:39;281.15;64.321;22.24;20.536;706.81;-25.1542420406;-68.5228579771;5035.04
27/11/2012 14:34:41;289.63;68.853;22.622;20.551;706.86;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:34:43;289.49;62.551;22.035;20.536;706.86;-25.1542420406;-68.5228579771;5035.04
27/11/2012 14:34:45;289.34;52.558;21.143;20.536;706.81;-25.1542420406;-68.5228579771;5035.52
27/11/2012 14:34:47;287.04;41.365;20.204;20.532;706.81;-25.1542420406;-68.5228579771;5035.52
27/11/2012 14:34:49;284.6;39.731;20.295;20.536;706.81;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:34:51;284.6;41.571;19.908;20.532;706.81;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:34:53;281.01;36.827;19.184;20.532;706.78;-25.1542420406;-68.5228579771;5034.08
27/11/2012 14:34:55;281.3;35.006;19.408;20.536;706.89;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:34:57;282.45;49.571;20.571;20.532;706.83;-25.1542420406;-68.5228579771;5035.04
27/11/2012 14:34:59;281.3;53.853;20.371;20.541;706.86;-25.1542420406;-68.5228579771;5035.52
27/11/2012 14:35:01;288.48;48.699;20.319;20.536;706.83;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:35:03;289.2;50.179;20.285;20.527;706.78;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:35:05;285.89;46.41;19.756;20.522;706.81;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:35:07;284.46;38.474;19.06;20.527;706.81;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:35:09;283.45;38.494;19.074;20.522;706.78;-25.1542420406;-68.5228579771;5034.56
27/11/2012 14:35:11;282.01;41.692;19.675;20.527;706.81;-25.1542420406;-68.5228579771;5034.08
27/11/2012 14:35:13;288.48;60.218;21.759;20.532;706.89;-25.1542420406;-68.5228579771;5033.6
27/11/2012 14:35:15;298.68;81.654;23.356;20.517;706.75;-25.1542420406;-68.5228579771;5034.08
27/11/2012 14:35:17;307.45;84.205;23.637;20.517;706.78;-25.1542449743;-68.5228650179;5035.04
27/11/2012 14:35:19;310.18;74.436;23.065;20.522;706.83;-25.1542449743;-68.5228650179;5034.08
27/11/2012 14:35:21;310.18;65.5;22.774;20.517;706.81;-25.1542449743;-68.5228650179;5034.08
27/11/2012 14:35:23;311.18;62.968;22.522;20.522;706.83;-25.1542449743;-68.5228650179;5034.08
27/11/2012 14:35:25;311.33;61.122;22.531;20.513;706.83;-25.1542449743;-68.5228650179;5034.08
27/11/2012 14:35:27;313.77;71.295;23.761;20.513;706.83;-25.1542489976;-68.5228650179;5034.08
27/11/2012 14:35:29;319.52;82.891;24.276;20.508;706.81;-25.1542609837;-68.5228579771;5034.08
27/11/2012 14:35:31;320.67;78.5;24.181;20.508;706.78;-25.1542700361;-68.5228650179;5034.08
27/11/2012 14:35:33;325.27;81.66;24.386;20.503;706.81;-25.154277999;-68.5228579771;5034.08
27/11/2012 14:35:35;324.26;71.949;23.227;20.503;706.78;-25.1542840339;-68.5228650179;5034.08
27/11/2012 14:35:37;318.51;54.147;21.663;20.508;706.86;-25.1542869676;-68.5228729807;5034.56
27/11/2012 14:35:39;311.04;41.096;20.6;20.489;706.78;-25.1542909909;-68.5228810273;5034.56
27/11/2012 14:35:41;307.74;41.385;20.648;20.498;706.81;-25.1543009654;-68.5228879843;5035.04
27/11/2012 14:35:43;306.3;42.538;20.199;20.494;706.81;-25.154315969;-68.5228960309;5034.56
27/11/2012 14:35:45;301.41;38.231;19.565;20.479;706.75;-25.1543250214;-68.5229029879;5034.56
27/11/2012 14:35:47;299.11;32.385;18.874;20.484;706.81;-25.1543370076;-68.5229029879;5035.52
27/11/2012 14:35:49;291.64;29.5;18.368;20.474;706.81;-25.1543370076;-68.5229029879;5035.04
27/11/2012 14:35:51;288.05;27.34;17.953;20.47;706.75;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:35:53;284.74;24.551;17.391;20.47;706.81;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:35:55;277.7;20.006;16.675;20.474;706.81;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:35:57;271.67;15.346;16.008;20.46;706.78;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:35:59;267.21;21.795;16.919;20.455;706.83;-25.1543410309;-68.5229029879;5035.04
27/11/2012 14:36:01;267.07;29.872;17.033;20.455;706.81;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:36:03;266.21;26.84;16.742;20.465;706.89;-25.1543410309;-68.5229029879;5035.04
27/11/2012 14:36:05;264.63;23.372;16.599;20.451;706.78;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:36:07;263.33;27.365;17.338;20.441;706.75;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:36:09;264.77;36.032;18.254;20.446;706.78;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:36:11;264.63;38.263;18.101;20.446;706.81;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:36:13;262.18;29.494;17.229;20.432;706.75;-25.1543410309;-68.5229029879;5034.56
27/11/2012 14:36:15;257.59;21.872;16.618;20.432;706.78;-25.1543429587;-68.5229110345;5034.08
27/11/2012 14:36:17;255.72;19.429;16.313;20.432;706.83;-25.1543429587;-68.5229110345;5033.6
27/11/2012 14:36:19;252.7;20.462;16.513;20.422;706.78;-25.1543390192;-68.5229340009;5032.64
27/11/2012 14:36:21;252.7;24.673;16.737;20.403;706.75;-25.1543390192;-68.5229340009;5032.64
27/11/2012 14:36:23;254.42;24.891;16.69;20.422;706.86;-25.1543390192;-68.5229340009;5032.64
27/11/2012 14:36:25;251.69;22.045;16.351;20.408;706.78;-25.1543540228;-68.5229340009;5032.64
27/11/2012 14:36:27;249.39;19.224;16.103;20.403;706.81;-25.1543729659;-68.5229419637;5031.68
27/11/2012 14:36:29;249.39;17.795;15.955;20.403;706.86;-25.1543830242;-68.5229490045;5032.16
27/11/2012 14:36:31;248.39;17.635;15.803;20.389;706.81;-25.1543869637;-68.5229569674;5031.68
27/11/2012 14:36:33;247.1;15.314;15.412;20.393;706.75;-25.1543940045;-68.5229569674;5032.16
27/11/2012 14:36:35;242.35;12.314;15.073;20.393;706.81;-25.154403979;-68.5229640082;5032.64
27/11/2012 14:36:37;230.43;10.244;14.744;20.384;706.83;-25.1544080023;-68.5229640082;5031.68
27/11/2012 14:36:39;227.7;8.2244;14.334;20.37;706.78;-25.1544080023;-68.5229640082;5031.68
27/11/2012 14:36:41;226.4;6.5769;13.948;20.365;706.75;-25.1544080023;-68.5229640082;5031.68
27/11/2012 14:36:43;224.25;5.4487;13.638;20.365;706.78;-25.1544080023;-68.5229640082;5032.16
27/11/2012 14:36:45;221.95;4.7115;13.352;20.36;706.75;-25.1544080023;-68.5229640082;5032.16
27/11/2012 14:36:47;220.65;4.3205;13.09;20.35;706.78;-25.1544130314;-68.5229569674;5032.16
27/11/2012 14:36:49;219.65;4.1603;12.927;20.355;706.83;-25.1544149593;-68.5229569674;5033.12
27/11/2012 14:36:51;215.63;4.0128;12.799;20.346;706.78;-25.1544169709;-68.5229569674;5033.6
27/11/2012 14:36:53;214.76;3.9423;12.746;20.346;706.81;-25.1544299629;-68.5229419637;5033.6
27/11/2012 14:36:55;213.47;3.9167;12.832;20.341;706.83;-25.1544420328;-68.5229419637;5034.08
27/11/2012 14:36:57;211.89;3.9167;12.803;20.322;706.72;-25.1544489898;-68.5229340009;5034.08
27/11/2012 14:36:59;212.18;3.7628;12.689;20.327;706.78;-25.1544570364;-68.5229260381;5034.56
27/11/2012 14:37:01;210.88;3.4679;12.508;20.312;706.72;-25.1544589642;-68.5229260381;5035.04
27/11/2012 14:37:03;209.73;3.3333;12.389;20.312;706.78;-25.1544629876;-68.5229260381;5035.52
27/11/2012 14:37:05;211.17;5.4295;12.646;20.308;706.81;-25.15447204;-68.5229189973;5035.04
27/11/2012 14:37:07;210.74;10.25;13.295;20.293;706.75;-25.1544860378;-68.5229110345;5035.52
27/11/2012 14:37:09;213.47;16.103;13.8;20.298;706.78;-25.1544950064;-68.5229029879;5035.52
27/11/2012 14:37:11;214.62;19.532;14.62;20.293;706.78;-25.1544990297;-68.5229029879;5036
27/11/2012 14:37:13;222.95;31.782;16.103;20.288;706.78;-25.1545049809;-68.5228960309;5036.96
27/11/2012 14:37:15;227.7;35.833;16.551;20.279;706.75;-25.1545120217;-68.5228810273;5036.96
27/11/2012 14:37:17;230.43;32.603;16.756;20.274;706.78;-25.1545219962;-68.5228729807;5037.45
27/11/2012 14:37:19;232.58;29.519;16.642;20.265;706.72;-25.1545329764;-68.5228650179;5037.45
27/11/2012 14:37:21;232.44;23.942;16.399;20.255;706.72;-25.1545369998;-68.5228579771;5036.96
27/11/2012 14:37:23;235.17;24.006;16.69;20.26;706.78;-25.1545449626;-68.5228650179;5037.93
27/11/2012 14:37:25;235.17;24.686;16.566;20.26;706.69;-25.154554015;-68.5228729807;5038.41
27/11/2012 14:37:27;234.02;20.571;16.075;20.26;706.78;-25.1545639895;-68.5228650179;5038.41
27/11/2012 14:37:29;233.73;15.346;15.455;20.236;706.72;-25.1545720361;-68.5228579771;5038.89
27/11/2012 14:37:31;231.43;11.256;14.863;20.236;706.78;-25.1545810048;-68.5228579771;5038.41
27/11/2012 14:37:33;227.98;8.3269;14.353;20.236;706.78;-25.1545830164;-68.5228500143;5039.37
27/11/2012 14:37:35;223.96;6.3526;13.872;20.222;706.69;-25.1545870397;-68.5228500143;5038.89
27/11/2012 14:37:37;221.95;5.1346;13.49;20.222;706.78;-25.1545909792;-68.5228419676;5039.37
27/11/2012 14:37:39;220.51;4.3397;13.142;20.212;706.75;-25.1545960084;-68.5228419676;5039.85
27/11/2012 14:37:41;219.51;3.8397;12.942;20.212;706.78;-25.1546019595;-68.5228350107;5039.85
27/11/2012 14:37:43;217.92;3.4872;12.884;20.198;706.75;-25.1546120178;-68.5228350107;5039.85
27/11/2012 14:37:45;216.92;3.2372;12.751;20.198;706.75;-25.1546130236;-68.522826964;5039.85
27/11/2012 14:37:47;214.19;3.0321;12.608;20.188;706.69;-25.1546150353;-68.522826964;5040.81
27/11/2012 14:37:49;213.47;2.9103;12.517;20.188;706.78;-25.1546250097;-68.522826964;5041.77
27/11/2012 14:37:51;212.03;2.7885;12.532;20.174;706.75;-25.1546250097;-68.522826964;5041.77
27/11/2012 14:37:53;212.18;2.6987;12.522;20.174;706.78;-25.1546250097;-68.522826964;5041.29
27/11/2012 14:37:55;210.88;2.6026;12.493;20.155;706.72;-25.1546250097;-68.522826964;5041.29
27/11/2012 14:37:57;210.88;2.5513;12.594;20.16;706.75;-25.1546250097;-68.522826964;5041.29
27/11/2012 14:37:59;211.17;2.5449;12.737;20.16;706.78;-25.1546250097;-68.522826964;5041.29
27/11/2012 14:38:01;210.88;3.9167;13.013;20.145;706.69;-25.1546290331;-68.5228200071;5041.77
27/11/2012 14:38:03;209.73;5.391;13.18;20.145;706.75;-25.1546309609;-68.5228200071;5041.29
27/11/2012 14:38:05;208.73;5.1346;13.194;20.136;706.75;-25.1546309609;-68.5228200071;5041.77
27/11/2012 14:38:07;208.58;4.2821;13.147;20.131;706.75;-25.1546309609;-68.5228200071;5041.77
27/11/2012 14:38:09;208.3;3.6603;13.137;20.122;706.69;-25.1546309609;-68.5228200071;5041.77
27/11/2012 14:38:11;208.73;4.2051;13.38;20.117;706.78;-25.1546309609;-68.5228200071;5041.77
27/11/2012 14:38:13;209.73;8.2885;13.929;20.112;706.69;-25.1546309609;-68.5228200071;5042.25
27/11/2012 14:38:15;210.88;11.058;14.224;20.107;706.75;-25.1546309609;-68.5228200071;5041.77
27/11/2012 14:38:17;210.6;11.103;14.401;20.098;706.69;-25.1546329726;-68.5228119604;5042.25
27/11/2012 14:38:19;212.03;11.333;14.62;20.103;706.75;-25.1546339784;-68.5228039976;5042.73
27/11/2012 14:38:21;214.04;13.026;15.026;20.079;706.69;-25.1546339784;-68.5228039976;5040.33
27/11/2012 14:38:23;215.63;17.987;15.908;20.083;706.72;-25.1546400134;-68.5228119604;5042.73
27/11/2012 14:38:25;219.22;23.314;16.818;20.079;706.69;-25.1546479762;-68.5228119604;5042.73
27/11/2012 14:38:27;222.09;26.846;17.305;20.088;706.78;-25.1546590403;-68.5228119604;5042.73
27/11/2012 14:38:29;224.25;26.891;17.257;20.069;706.67;-25.1546690147;-68.522826964;5043.21
27/11/2012 14:38:31;228.99;27.474;17.386;20.064;706.69;-25.1546759717;-68.5228350107;5042.73
27/11/2012 14:38:33;229.13;26.974;17.186;20.06;706.72;-25.1546840183;-68.5228350107;5040.81
27/11/2012 14:38:35;230.57;23.853;16.661;20.06;706.78;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:37;230.28;19.135;16.051;20.045;706.72;-25.15468603;-68.5228350107;5040.81
27/11/2012 14:38:39;229.28;14.712;15.407;20.045;706.75;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:41;226.55;11.051;14.835;20.036;706.69;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:43;225.54;8.5321;14.606;20.041;706.75;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:45;224.39;7.0192;14.902;20.036;706.75;-25.15468603;-68.5228350107;5040.81
27/11/2012 14:38:47;220.37;6.5641;15.455;20.021;706.69;-25.15468603;-68.5228350107;5040.81
27/11/2012 14:38:49;219.36;6.8718;16.027;20.017;706.72;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:51;206.14;7.7244;16.551;20.007;706.69;-25.15468603;-68.5228350107;5041.77
27/11/2012 14:38:53;206.28;8.6474;16.914;20.002;706.72;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:55;207;9.0833;17.286;19.988;706.64;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:57;208.73;10.679;17.81;19.998;706.75;-25.15468603;-68.5228350107;5041.29
27/11/2012 14:38:59;210.88;13.647;18.669;19.993;706.72;-25.15468603;-68.5228350107;5041.77
27/11/2012 14:39:01;215.77;17.417;19.465;19.993;706.72;-25.15468603;-68.5228350107;5041.77
27/11/2012 14:39:03;218.36;19.564;20.185;19.988;706.75;-25.15468603;-68.5228350107;5041.77
27/11/2012 14:39:05;218.36;17.333;20.915;19.983;706.69;-25.15468603;-68.5228350107;5042.25
27/11/2012 14:39:07;219.07;14.083;21.349;19.969;706.67;-25.15468603;-68.5228350107;5041.77
27/11/2012 14:39:09;219.22;11.276;21.515;19.969;706.69;-25.15468603;-68.5228350107;5042.25
27/11/2012 14:39:11;218.07;8.9872;21.525;19.959;706.67;-25.15468603;-68.5228350107;5042.25
27/11/2012 14:39:13;215.48;7.2115;21.148;19.95;706.64;-25.15468603;-68.5228350107;5041.77
27/11/2012 14:39:15;215.77;7.3462;21.053;19.955;706.75;-25.1546880417;-68.5228350107;5041.29
